# tau vacf_xx vacf_yy vacf_zz
6.585000000000000000e+03 -1.579579067777719153e-12 -1.919181194341206532e-13 5.175447701132356147e-13
6.586000000000000000e+03 5.870999375768980669e-13 -2.425238395159610231e-12 8.299849845236856274e-13
6.587000000000000000e+03 2.253903956485817137e-12 -3.584001549620452298e-12 2.929023473856140237e-13
6.588000000000000000e+03 2.450350848009785312e-12 -3.325570434082169868e-12 -8.675892637949357193e-13
6.589000000000000000e+03 1.215560730372708459e-12 -1.857736979528653496e-12 -2.009681305844369007e-12
6.590000000000000000e+03 -5.834584574599117276e-13 1.811128704242504283e-13 -2.536408988100787494e-12
6.591000000000000000e+03 -1.794784618001107703e-12 1.883675547817092742e-12 -2.256203377423137503e-12
6.592000000000000000e+03 -1.647387852412804342e-12 2.441319546680094945e-12 -1.436104559936658682e-12
6.593000000000000000e+03 -2.919176279959566701e-13 1.660789448735492996e-12 -5.455234343430757411e-13
6.594000000000000000e+03 1.317507744902683875e-12 9.510367200383135373e-14 7.456108363091185577e-14
6.595000000000000000e+03 2.224889358620832170e-12 -1.444638416260718377e-12 2.743632632385046894e-13
6.596000000000000000e+03 2.104487535138092233e-12 -2.404498460063141692e-12 -2.868460694878694281e-14
6.597000000000000000e+03 1.266443383156259266e-12 -2.589142044003702696e-12 -7.602518460090969674e-13
6.598000000000000000e+03 3.628984552781906298e-13 -2.080119979881126769e-12 -1.576703037962542872e-12
6.599000000000000000e+03 9.318048377771155077e-15 -1.250092948322513124e-12 -2.175436300651223537e-12
6.600000000000000000e+03 3.638941596375631564e-13 -5.202662200970487861e-13 -2.431995976836544358e-12
6.601000000000000000e+03 1.032916135415032294e-12 6.176007708579964114e-14 -2.145043265463437332e-12
6.602000000000000000e+03 1.519096574338672030e-12 7.375426533630613307e-13 -1.137820784367973449e-12
6.603000000000000000e+03 1.663977173729086798e-12 1.529150888773931561e-12 3.516863040615923389e-13
6.604000000000000000e+03 1.493217078460287849e-12 1.941151390354712635e-12 1.631331456290808024e-12
6.605000000000000000e+03 9.813027143361745743e-13 1.215111982396527251e-12 1.873140669958424457e-12
6.606000000000000000e+03 2.278738175723723359e-13 -9.027736517624826634e-13 6.184925373480336067e-13
6.607000000000000000e+03 -4.772664060815231309e-13 -3.648922344829498271e-12 -1.700114056769867901e-12
6.608000000000000000e+03 -8.187034704262084244e-13 -5.670811505948213582e-12 -3.896431674602568742e-12
6.609000000000000000e+03 -5.245164380815942368e-13 -5.859901461875832186e-12 -4.881136333476062625e-12
6.610000000000000000e+03 5.528525627770168266e-13 -3.923650160085715297e-12 -4.320475084757272830e-12
6.611000000000000000e+03 2.181810658960309526e-12 -6.775200955991169003e-13 -2.620122310601877846e-12
6.612000000000000000e+03 3.651559472639967624e-12 2.256625797080820899e-12 -6.342763724558384362e-13
6.613000000000000000e+03 4.149953768424540837e-12 3.507975387320826869e-12 6.766476189914068742e-13
6.614000000000000000e+03 3.355122064549224781e-12 2.818065079100589066e-12 8.230356274965614400e-13
6.615000000000000000e+03 1.688899831204700458e-12 8.903516967571526201e-13 1.969557627871919977e-13
6.616000000000000000e+03 -2.193615317513480204e-14 -1.293213899909434759e-12 -4.639525064229570744e-13
6.617000000000000000e+03 -9.813531837843154685e-13 -2.884070636693554856e-12 -9.664040672322998042e-13
6.618000000000000000e+03 -7.312177700472412556e-13 -3.332662394167653535e-12 -1.563326436062223505e-12
6.619000000000000000e+03 5.379349888916479379e-13 -2.610874995010103859e-12 -2.229904526425079327e-12
6.620000000000000000e+03 1.994001691804382901e-12 -1.251513396223540971e-12 -2.618235007457741557e-12
6.621000000000000000e+03 2.674702888792543574e-12 -8.968416791034889585e-14 -2.580125314843908307e-12
6.622000000000000000e+03 2.164961144025896390e-12 1.481414505988444240e-13 -2.236561243868040476e-12
6.623000000000000000e+03 9.301334298847652153e-13 -6.348705432066481694e-13 -1.647707750310138575e-12
6.624000000000000000e+03 -3.537242837083564497e-14 -1.639013261705942726e-12 -7.868693872086376535e-13
6.625000000000000000e+03 1.735031723388597180e-15 -1.677214376089771057e-12 1.491158498933687270e-13
6.626000000000000000e+03 1.046514236058747818e-12 -1.758673665965623589e-13 7.612974190946526193e-13
6.627000000000000000e+03 2.455564158316054697e-12 2.269362590090565913e-12 9.035258888583343037e-13
6.628000000000000000e+03 3.260089424282176226e-12 4.152020372912098923e-12 6.594668307995560353e-13
6.629000000000000000e+03 2.729616924372883679e-12 3.884192937373132296e-12 -7.540595721831236424e-14
6.630000000000000000e+03 1.001441865482157448e-12 9.431147951616496997e-13 -1.361073263837862294e-12
6.631000000000000000e+03 -8.417135062172950230e-13 -3.423586057145571951e-12 -2.620900112527051729e-12
6.632000000000000000e+03 -1.475720417456953060e-12 -6.855188168636925004e-12 -2.916599167817307045e-12
6.633000000000000000e+03 -3.538531435449673505e-13 -7.480018767130121226e-12 -1.907001749246491426e-12
6.634000000000000000e+03 1.783836023943306785e-12 -5.046020318722081768e-12 -2.235671098500199253e-13
6.635000000000000000e+03 3.519786927710514288e-12 -9.376221164122666305e-13 9.961085752508639968e-13
6.636000000000000000e+03 3.893249564182729669e-12 2.713797112216997155e-12 9.143493880723921074e-13
6.637000000000000000e+03 2.903877225307971656e-12 4.318465636076956300e-12 -4.414701379298799327e-13
6.638000000000000000e+03 1.190246626162044946e-12 3.578066507539877217e-12 -2.275526504635076369e-12
6.639000000000000000e+03 -4.431725244149060443e-13 1.254350429488903848e-12 -3.459928975930709854e-12
6.640000000000000000e+03 -1.311938330998396545e-12 -1.367740225274378914e-12 -3.103412871551029283e-12
6.641000000000000000e+03 -1.135626712926110298e-12 -2.974822421752440273e-12 -1.301248796616495503e-12
6.642000000000000000e+03 -2.541764292107206400e-13 -2.933317857444808717e-12 6.929178350961195405e-13
6.643000000000000000e+03 6.686973373768277843e-13 -1.826708544027993438e-12 1.474992352521266603e-12
6.644000000000000000e+03 1.170827361158492238e-12 -9.540262431012623774e-13 5.951021078671968270e-13
6.645000000000000000e+03 1.114001275248522364e-12 -1.180492252597442683e-12 -1.353994309951367912e-12
6.646000000000000000e+03 6.364315333430062795e-13 -2.299923233633733593e-12 -3.307835890931024232e-12
6.647000000000000000e+03 2.178379609606983853e-13 -3.200396374811470980e-12 -4.292735795064454555e-12
6.648000000000000000e+03 4.085906449323148837e-13 -2.757632204849174980e-12 -3.840727552350123248e-12
6.649000000000000000e+03 1.291065516429507470e-12 -9.332559827689351448e-13 -2.204190501334493559e-12
6.650000000000000000e+03 2.295795594783853842e-12 1.051361068144705423e-12 -2.423846662072859167e-13
6.651000000000000000e+03 2.479255652181388359e-12 1.745935237798027366e-12 9.915868195755516967e-13
6.652000000000000000e+03 1.249621030817994091e-12 7.332847397981882379e-13 7.590776093906948898e-13
6.653000000000000000e+03 -9.448665708842792896e-13 -1.065790637950284945e-12 -9.493946819233190944e-13
6.654000000000000000e+03 -2.881454556653492897e-12 -2.308806215049573372e-12 -3.280969647489008537e-12
6.655000000000000000e+03 -3.559754668468112884e-12 -2.381901454326395132e-12 -4.950066636159164267e-12
6.656000000000000000e+03 -2.791712100254346756e-12 -1.719346928033179401e-12 -4.971676005991844921e-12
6.657000000000000000e+03 -1.093745989340706242e-12 -1.176155441188125418e-12 -3.114479929993728768e-12
6.658000000000000000e+03 6.050972683160436579e-13 -1.172681809156749468e-12 -3.251173255034602969e-14
6.659000000000000000e+03 1.408096335876316689e-12 -1.428480737694963410e-12 2.892225303647808945e-12
6.660000000000000000e+03 1.049198565474963343e-12 -1.406692398031839761e-12 4.249685389059668839e-12
6.661000000000000000e+03 5.361221005883300445e-14 -9.348247946036760292e-13 3.477927890818457470e-12
6.662000000000000000e+03 -7.284567175938914330e-13 -4.183596484354157871e-13 1.133193213483855585e-12
6.663000000000000000e+03 -6.195744171254133194e-13 -4.686469966869999923e-13 -1.586497438577290354e-12
6.664000000000000000e+03 5.088166914124866008e-13 -1.406793441263596533e-12 -3.524588010825028824e-12
6.665000000000000000e+03 2.007965788268344531e-12 -2.947425348730447633e-12 -4.025961088132945604e-12
6.666000000000000000e+03 2.830130269322624798e-12 -4.063925659424352602e-12 -3.157323916439711772e-12
6.667000000000000000e+03 2.330974415951984069e-12 -3.528959836982857270e-12 -1.539854569164884754e-12
6.668000000000000000e+03 7.095234403014525815e-13 -1.038758602872071968e-12 1.205244373286134553e-13
6.669000000000000000e+03 -1.140252196002044017e-12 2.327807037218183705e-12 1.385858684483082842e-12
6.670000000000000000e+03 -2.177304970360649357e-12 4.703120472069142912e-12 2.161415848652663258e-12
6.671000000000000000e+03 -1.902398738059454934e-12 4.519808650264135907e-12 2.437664927822635045e-12
6.672000000000000000e+03 -5.869796321399570559e-13 1.557444093210670381e-12 2.111827431658280104e-12
6.673000000000000000e+03 1.118162406182888641e-12 -2.728122983223303769e-12 1.263686909853468220e-12
6.674000000000000000e+03 2.605224267485506527e-12 -5.985898093615696323e-12 4.377418511919292645e-13
6.675000000000000000e+03 3.364488090740893278e-12 -6.454886705474082867e-12 2.929381106449619338e-13
6.676000000000000000e+03 3.056078284497266381e-12 -4.139577239879831780e-12 9.053710523482276351e-13
6.677000000000000000e+03 1.804364902967456324e-12 -7.046469270922460981e-13 1.639553841221869692e-12
6.678000000000000000e+03 2.369086666527109574e-13 1.879848961881438659e-12 1.646247191959482921e-12
6.679000000000000000e+03 -9.152939634861659944e-13 2.645566503082341538e-12 4.151210857910218565e-13
6.680000000000000000e+03 -1.288130883042439388e-12 1.847249516332024402e-12 -1.759022927244543670e-12
6.681000000000000000e+03 -9.590826056427089538e-13 4.100737805108067874e-13 -3.664684281685874442e-12
6.682000000000000000e+03 -1.779908766286952073e-13 -7.125977161655678889e-13 -3.864766984640367332e-12
6.683000000000000000e+03 7.057386550946354911e-13 -9.895369947412668348e-13 -1.821550268781360972e-12
6.684000000000000000e+03 1.213631193645998226e-12 -5.255959427036772945e-13 1.570918490972655138e-12
6.685000000000000000e+03 9.597670264661733525e-13 1.060700208207375050e-13 4.534898911597728282e-12
6.686000000000000000e+03 4.328249550041196364e-14 2.860502071917977812e-13 5.469219809984721358e-12
6.687000000000000000e+03 -8.557036694056705654e-13 -3.711310821926107519e-13 3.874465795413392301e-12
6.688000000000000000e+03 -9.411527925561217811e-13 -1.770848824643732745e-12 8.203269450846863641e-13
6.689000000000000000e+03 6.322947487103376182e-14 -3.091111697052368054e-12 -1.586458432409444676e-12
6.690000000000000000e+03 1.639482595547750521e-12 -3.183168198386763775e-12 -1.807352116366158148e-12
6.691000000000000000e+03 2.761905054358945633e-12 -1.556821097181757337e-12 -1.948645323496524677e-13
6.692000000000000000e+03 2.624246606823307766e-12 1.131302954186277597e-12 1.349072663331628272e-12
6.693000000000000000e+03 1.254434347958055407e-12 3.513262957395491876e-12 1.121556135244331088e-12
6.694000000000000000e+03 -5.128405980395761997e-13 4.323747315166400238e-12 -9.254168612843939865e-13
6.695000000000000000e+03 -1.632001898332676717e-12 3.055671541254820918e-12 -3.262493418967831956e-12
6.696000000000000000e+03 -1.427177799843476391e-12 2.331208567816917046e-13 -3.920702607785186769e-12
6.697000000000000000e+03 1.279776355958867000e-13 -2.798424489715542151e-12 -1.913176118352699370e-12
6.698000000000000000e+03 2.253731955238194582e-12 -4.587596219482872328e-12 1.841335410419764034e-12
6.699000000000000000e+03 3.568434194334672674e-12 -4.418017337034213979e-12 5.070519913156351697e-12
6.700000000000000000e+03 3.028067257730843807e-12 -2.626295296552370923e-12 5.788632218734909620e-12
6.701000000000000000e+03 8.234280353968512209e-13 -1.873443785740260294e-13 3.624449225063666984e-12
6.702000000000000000e+03 -1.745996032159810789e-12 1.870725629273040506e-12 4.137931287317008030e-14
6.703000000000000000e+03 -3.181996760746255247e-12 2.811411210973100851e-12 -2.695120663152842918e-12
6.704000000000000000e+03 -2.687083119967597623e-12 2.386426111570646969e-12 -3.140505878768858181e-12
6.705000000000000000e+03 -5.128893032708787842e-13 8.738220691174383226e-13 -1.566234252975117350e-12
6.706000000000000000e+03 2.280854003432487135e-12 -1.066280257441454438e-12 5.092785578918493121e-13
6.707000000000000000e+03 4.380913521983791086e-12 -2.653162320083329422e-12 1.613778377531583121e-12
6.708000000000000000e+03 4.800064666249173823e-12 -3.281597352645030932e-12 1.295529775326180484e-12
6.709000000000000000e+03 3.348242849099063703e-12 -2.707827711989610656e-12 1.909795788622993095e-13
6.710000000000000000e+03 7.893402404314477991e-13 -1.141564222899084887e-12 -5.767890331456898109e-13
6.711000000000000000e+03 -1.489979662988310692e-12 6.755796880395365885e-13 -2.550130540969705274e-13
6.712000000000000000e+03 -2.330073213225881909e-12 1.649698120121223777e-12 9.439885181379879799e-13
6.713000000000000000e+03 -1.678561920222738904e-12 1.106259751064349037e-12 2.025549636493385192e-12
6.714000000000000000e+03 -3.985188121468191456e-13 -4.699263090072350029e-13 2.099683742401029309e-12
6.715000000000000000e+03 8.206863088460520264e-13 -1.856966499098097990e-12 1.164298033128018939e-12
6.716000000000000000e+03 1.809786917766970709e-12 -2.297875672887937918e-12 1.121907454236152875e-14
6.717000000000000000e+03 2.307670539241407352e-12 -1.908448935553799321e-12 -5.346760177419991632e-13
6.718000000000000000e+03 1.798656438474780345e-12 -1.226490124299954209e-12 -1.938853461518493499e-13
6.719000000000000000e+03 1.919564353398128677e-13 -7.806229809258037288e-13 6.787521631587627695e-13
6.720000000000000000e+03 -1.781594225421218806e-12 -7.170053789583765396e-13 1.345027276033905101e-12
6.721000000000000000e+03 -2.998510400306080800e-12 -6.767475381113186949e-13 1.324317317594571283e-12
6.722000000000000000e+03 -2.612551043155590159e-12 -2.589658046014999318e-13 9.038454661581924627e-13
6.723000000000000000e+03 -5.663125578945133114e-13 4.552994627113905710e-13 7.549573940508444944e-13
6.724000000000000000e+03 2.155389542859010670e-12 9.718495923085561062e-13 1.171436670997822723e-12
6.725000000000000000e+03 3.974011660904653444e-12 8.335631133503979263e-13 1.830879549703686893e-12
6.726000000000000000e+03 3.798827520360272924e-12 -2.054506253272485153e-15 2.092936298379295141e-12
6.727000000000000000e+03 1.802501442199793930e-12 -1.039415686125519417e-12 1.473696690448868367e-12
6.728000000000000000e+03 -6.699196245354300665e-13 -1.629314497601016507e-12 1.195582303584618290e-13
6.729000000000000000e+03 -1.931738044496765457e-12 -1.544003170123481603e-12 -1.233543850476880340e-12
6.730000000000000000e+03 -1.183810253418688120e-12 -1.026957855535013506e-12 -1.935243824856905356e-12
6.731000000000000000e+03 7.922507567577802621e-13 -5.629626911607174800e-13 -1.815159887327950318e-12
6.732000000000000000e+03 2.299003228747660957e-12 -6.326683537648692662e-13 -9.331109710854826665e-13
6.733000000000000000e+03 2.125072750653390212e-12 -1.297949969747570852e-12 5.777651297035869428e-13
6.734000000000000000e+03 3.770242465357315193e-13 -2.033885303758225283e-12 2.317444223253393883e-12
6.735000000000000000e+03 -1.762211313902963317e-12 -2.064345770974542279e-12 3.685932724875739725e-12
6.736000000000000000e+03 -2.834221332815630933e-12 -8.796986874638427837e-13 4.199559083332410637e-12
6.737000000000000000e+03 -2.047901698490089592e-12 1.419025031322445777e-12 3.584196179407428157e-12
6.738000000000000000e+03 5.910396422947604144e-14 4.061975700265614608e-12 1.790790581298278811e-12
6.739000000000000000e+03 2.086070411283531199e-12 5.809301222957978032e-12 -8.017876878058555219e-13
6.740000000000000000e+03 2.979823750646482304e-12 5.513475168940819710e-12 -3.234520694020771627e-12
6.741000000000000000e+03 2.637234553403556873e-12 2.919932936839034363e-12 -4.336934864521807696e-12
6.742000000000000000e+03 1.643705285304822574e-12 -9.375293876254923407e-13 -3.585361732415236133e-12
6.743000000000000000e+03 7.614783262948775833e-13 -4.120455984546954409e-12 -1.539543932779145517e-12
6.744000000000000000e+03 4.383363506280553498e-13 -4.814712979815042469e-12 7.863681388855439301e-13
6.745000000000000000e+03 5.187941628243326850e-13 -2.488036141362218725e-12 2.723882260445703002e-12
6.746000000000000000e+03 4.984131934428790261e-13 1.591465157403092514e-12 4.005133449650230527e-12
6.747000000000000000e+03 6.503342765165570839e-15 5.089368447992661326e-12 4.528713858772908139e-12
