# t D_xx D_yy D_zz
2.087200000000000000e+04 4.405720279675269125e-09 7.479827068402854635e-10 1.800863911843249127e-09
2.087600000000000000e+04 4.402603511827611514e-09 7.551825236325358758e-10 1.799893317330293163e-09
2.088000000000000000e+04 4.402039760638790638e-09 7.585073058894247014e-10 1.809441958424018639e-09
2.088400000000000000e+04 4.405012386941925237e-09 7.606527658684015733e-10 1.826121748627821346e-09
2.088800000000000000e+04 4.408726064475771890e-09 7.649804938459236186e-10 1.841732583305401448e-09
2.089200000000000000e+04 4.408709656699483910e-09 7.717397159030137773e-10 1.847384968040029966e-09
2.089600000000000000e+04 4.402616515219081813e-09 7.776765584146071569e-10 1.839209326021038343e-09
2.090000000000000000e+04 4.392206093183237733e-09 7.786568514115838253e-10 1.821203395102120207e-09
2.090400000000000000e+04 4.382107528138122151e-09 7.726481133563211853e-10 1.802771856398908477e-09
2.090800000000000000e+04 4.376803615840023519e-09 7.614859987885989463e-10 1.792649954928751950e-09
2.091200000000000000e+04 4.378188883618097646e-09 7.505327435613031847e-10 1.793497629012291599e-09
2.091600000000000000e+04 4.384917820477469328e-09 7.457044089731698538e-10 1.800862684768634058e-09
2.092000000000000000e+04 4.393491915409929457e-09 7.495009269165702746e-10 1.807008033651488168e-09
2.092400000000000000e+04 4.400253242479191340e-09 7.593741302315837172e-10 1.806395731393790120e-09
2.092800000000000000e+04 4.403054815049632134e-09 7.699331877457107236e-10 1.798607034477389338e-09
2.093200000000000000e+04 4.401930993923259725e-09 7.768526087808545862e-10 1.787152181935809603e-09
2.093600000000000000e+04 4.398758380304214321e-09 7.790878090506460619e-10 1.776318021541466367e-09
2.094000000000000000e+04 4.395906681190584701e-09 7.781408148763751427e-10 1.768885930250125711e-09
2.094400000000000000e+04 4.394567388838950484e-09 7.759890140259420770e-10 1.765298234680120355e-09
2.094800000000000000e+04 4.394134457871888469e-09 7.738073494995971108e-10 1.763853329119005096e-09
2.095200000000000000e+04 4.393014802201804855e-09 7.719738792577041335e-10 1.762021468729909266e-09
2.095600000000000000e+04 4.390010314329602041e-09 7.706215822056603317e-10 1.758345112067671701e-09
2.096000000000000000e+04 4.385230975460805428e-09 7.699763624404356971e-10 1.753502239071219734e-09
2.096400000000000000e+04 4.379895358411467206e-09 7.701025131415817896e-10 1.749673458412661833e-09
2.096800000000000000e+04 4.375256638415784900e-09 7.703944298131443972e-10 1.748742732783754615e-09
2.097200000000000000e+04 4.371881600975562438e-09 7.698410823121385092e-10 1.750855180481966218e-09
2.097600000000000000e+04 4.369982977808892316e-09 7.683090034670089392e-10 1.754287220539912130e-09
2.098000000000000000e+04 4.369661709633147003e-09 7.672720982361062333e-10 1.756066201636747391e-09
2.098400000000000000e+04 4.370107628962948267e-09 7.685914888339623157e-10 1.753039141587131575e-09
2.098800000000000000e+04 4.369215015538062539e-09 7.723578928947937423e-10 1.743821890933241529e-09
2.099200000000000000e+04 4.365250753615064062e-09 7.761363325423885801e-10 1.730671228090503683e-09
2.099600000000000000e+04 4.359073442149130978e-09 7.767136021006564008e-10 1.719179892071844221e-09
2.100000000000000000e+04 4.353898138327262560e-09 7.729006005054812563e-10 1.714942852666449743e-09
2.100400000000000000e+04 4.352588854270859033e-09 7.666404011044170966e-10 1.719360516680436506e-09
2.100800000000000000e+04 4.355197791190441418e-09 7.615367841348444431e-10 1.728601768595972820e-09
2.101200000000000000e+04 4.358615119734953718e-09 7.604007076097481302e-10 1.736913938299037825e-09
2.101600000000000000e+04 4.358677742263741409e-09 7.635424486330058560e-10 1.740854606126623697e-09
2.102000000000000000e+04 4.353661076557033882e-09 7.686884034798715644e-10 1.740787531631730909e-09
2.102400000000000000e+04 4.346219899153933489e-09 7.726693641994508237e-10 1.739142470312445861e-09
2.102800000000000000e+04 4.341611825538695610e-09 7.737988285649509440e-10 1.737390050108815971e-09
2.103200000000000000e+04 4.343517239711004620e-09 7.727859242486190339e-10 1.734640802073023353e-09
2.103600000000000000e+04 4.350944014843283673e-09 7.710695292107020684e-10 1.729245842471496636e-09
2.104000000000000000e+04 4.358896907026370484e-09 7.684107505711788297e-10 1.721457126382849821e-09
2.104400000000000000e+04 4.362243979665830582e-09 7.626489843726699199e-10 1.714386878437871553e-09
2.104800000000000000e+04 4.359370695520394529e-09 7.521857149091541694e-10 1.712640986647023240e-09
2.105200000000000000e+04 4.353213029697631322e-09 7.390106771371229829e-10 1.719443608676984335e-09
2.105600000000000000e+04 4.349612018978945766e-09 7.290964399462855354e-10 1.733623531169179124e-09
2.106000000000000000e+04 4.353553497103794594e-09 7.288551229170115667e-10 1.748937143268894365e-09
2.106400000000000000e+04 4.365178557415829255e-09 7.402199796431713109e-10 1.757298632433631969e-09
2.106800000000000000e+04 4.378987083035573569e-09 7.584260733926948320e-10 1.753747019364168007e-09
2.107200000000000000e+04 4.387269924871544088e-09 7.742326223166423599e-10 1.739346538798407963e-09
2.107600000000000000e+04 4.384876914869738356e-09 7.789841203763943543e-10 1.720534570285322657e-09
2.108000000000000000e+04 4.372202922686476701e-09 7.692707072965554142e-10 1.705781724204546529e-09
2.108400000000000000e+04 4.355236553593084897e-09 7.487280754807333475e-10 1.701131496716568142e-09
2.108800000000000000e+04 4.342706172018404125e-09 7.263100624886276796e-10 1.706986498666350799e-09
2.109200000000000000e+04 4.341556249268294323e-09 7.116967804951189442e-10 1.718420397655821915e-09
2.109600000000000000e+04 4.353109733893314059e-09 7.100600250465726821e-10 1.728641567494592867e-09
2.110000000000000000e+04 4.372237584298541002e-09 7.196417376530231858e-10 1.732796148288142759e-09
2.110400000000000000e+04 4.390142395734898605e-09 7.334780390215663003e-10 1.729784383486581861e-09
2.110800000000000000e+04 4.398794907046236488e-09 7.434096483647994959e-10 1.721842302352409670e-09
2.111200000000000000e+04 4.394535186019293269e-09 7.442910111308008470e-10 1.712864635698555978e-09
2.111600000000000000e+04 4.379640239120226230e-09 7.365141057735306694e-10 1.706440492658539530e-09
2.112000000000000000e+04 4.361255395415217115e-09 7.247751973681712050e-10 1.704320168988511653e-09
2.112400000000000000e+04 4.347762821104986364e-09 7.138715289566689545e-10 1.705897713785959142e-09
2.112800000000000000e+04 4.344638797818527062e-09 7.056879356422295143e-10 1.708916002113660597e-09
2.113200000000000000e+04 4.352544804727225351e-09 6.999891199905105715e-10 1.710836995717128173e-09
2.113600000000000000e+04 4.367823200289307769e-09 6.971115023257557564e-10 1.710111835274290204e-09
2.114000000000000000e+04 4.383821723049368732e-09 6.988734900519096396e-10 1.706997615931666577e-09
2.114400000000000000e+04 4.392903921992346073e-09 7.064191220748689693e-10 1.703450427068630726e-09
2.114800000000000000e+04 4.389717424629043018e-09 7.172556391938373006e-10 1.701700730386405193e-09
2.115200000000000000e+04 4.374629789021151597e-09 7.249628504561942700e-10 1.702430655629678425e-09
2.115600000000000000e+04 4.354637558564027750e-09 7.228177762124065916e-10 1.704435858746211660e-09
2.116000000000000000e+04 4.339940609574859187e-09 7.088109816613122077e-10 1.706184894461176394e-09
2.116400000000000000e+04 4.337928460472488768e-09 6.880203309125302351e-10 1.707300293473974254e-09
2.116800000000000000e+04 4.348789335801442751e-09 6.704060751399392665e-10 1.708130685948023868e-09
2.117200000000000000e+04 4.365708697129763316e-09 6.652680993947655254e-10 1.708237724541718765e-09
2.117600000000000000e+04 4.379485656264861645e-09 6.756872593064237033e-10 1.706198129877506034e-09
2.118000000000000000e+04 4.384289410266520098e-09 6.964403655214302549e-10 1.701330140913115124e-09
2.118400000000000000e+04 4.380510395228242297e-09 7.167976726158741160e-10 1.695405749433938315e-09
2.118800000000000000e+04 4.373238636157672257e-09 7.265768970969521839e-10 1.692446430895203709e-09
2.119200000000000000e+04 4.367978225961421995e-09 7.219626822091467156e-10 1.696475529479543604e-09
2.119600000000000000e+04 4.366790926996499937e-09 7.075647923322928349e-10 1.708569606644409853e-09
2.120000000000000000e+04 4.367814005364586462e-09 6.932122498002468645e-10 1.725320988977845327e-09
2.120400000000000000e+04 4.368174244160183388e-09 6.877242214281593397e-10 1.740086756670922058e-09
2.120800000000000000e+04 4.366921103482071373e-09 6.939541097485879390e-10 1.746128786180029302e-09
2.121200000000000000e+04 4.365191539319116756e-09 7.077849203942448337e-10 1.739906160733262421e-09
2.121600000000000000e+04 4.364529851521985419e-09 7.213002317459546985e-10 1.723503889008607340e-09
2.122000000000000000e+04 4.365696097774316631e-09 7.282469977713693769e-10 1.704635904351500405e-09
2.122400000000000000e+04 4.368480020447238649e-09 7.277964426879641100e-10 1.692878005849223689e-09
2.122800000000000000e+04 4.371759316737299478e-09 7.237927835585084719e-10 1.694144806695202756e-09
2.123200000000000000e+04 4.373661880791941137e-09 7.212824863359463420e-10 1.707542528614688347e-09
2.123600000000000000e+04 4.372373766820196865e-09 7.234914449903472946e-10 1.726457855940744147e-09
2.124000000000000000e+04 4.367443534238686638e-09 7.300178044955628988e-10 1.742558582548256550e-09
2.124400000000000000e+04 4.360611949289357246e-09 7.370104261656615260e-10 1.750221000401870490e-09
2.124800000000000000e+04 4.355287384072297086e-09 7.401718716924766691e-10 1.748942041132233604e-09
2.125200000000000000e+04 4.354649576468914281e-09 7.383133435063790122e-10 1.742414981713764207e-09
2.125600000000000000e+04 4.359689351581558646e-09 7.342629619125537195e-10 1.735536506990879421e-09
2.126000000000000000e+04 4.368644224283623978e-09 7.326982790958259875e-10 1.732062608600239754e-09
2.126400000000000000e+04 4.377938107476029937e-09 7.367371270053691091e-10 1.733728462880343947e-09
2.126800000000000000e+04 4.383726755213210185e-09 7.455819147834761423e-10 1.739854880316925534e-09
2.127200000000000000e+04 4.383245206979282503e-09 7.549062692056625542e-10 1.747797469531167473e-09
2.127600000000000000e+04 4.375676414955671169e-09 7.599790619291295791e-10 1.754856417236701683e-09
2.128000000000000000e+04 4.362554185322536255e-09 7.592804538084640587e-10 1.760019695228482251e-09
2.128400000000000000e+04 4.347610821178485848e-09 7.555543851605240485e-10 1.763895207583728133e-09
2.128800000000000000e+04 4.335873848887225590e-09 7.533411513895620587e-10 1.767553586284706935e-09
2.129200000000000000e+04 4.332041266851328660e-09 7.553342707419188808e-10 1.771748677631493759e-09
2.129600000000000000e+04 4.338538257646799263e-09 7.607650483873958078e-10 1.776635866420917894e-09
2.130000000000000000e+04 4.353966023981888715e-09 7.666281959149943051e-10 1.781493999452320253e-09
2.130400000000000000e+04 4.372926776924893871e-09 7.701809378238509404e-10 1.784788384498948101e-09
2.130800000000000000e+04 4.387974465645830396e-09 7.708493235387005300e-10 1.785193495911112429e-09
2.131200000000000000e+04 4.393042748906579322e-09 7.703871341385292571e-10 1.783176393897266921e-09
2.131600000000000000e+04 4.386292946527482830e-09 7.712555091017634747e-10 1.781674612907984434e-09
2.132000000000000000e+04 4.370812958371966774e-09 7.746292269264000454e-10 1.784655439550503926e-09
2.132400000000000000e+04 4.353118434524616939e-09 7.795550944070032271e-10 1.794117324904980708e-09
2.132800000000000000e+04 4.340420763031522093e-09 7.833796700814063761e-10 1.807887107899576044e-09
2.133200000000000000e+04 4.337971313892524510e-09 7.830490355895329071e-10 1.820425110513584884e-09
2.133600000000000000e+04 4.347312328652664015e-09 7.772050839444579525e-10 1.826584599827921960e-09
2.134000000000000000e+04 4.365768999798229971e-09 7.680876276947021968e-10 1.825673132208883306e-09
2.134400000000000000e+04 4.387557960021580838e-09 7.611196686809721418e-10 1.822292006206068892e-09
2.134800000000000000e+04 4.406350301571539644e-09 7.615171452997304175e-10 1.822652331163856921e-09
2.135200000000000000e+04 4.418060620137002010e-09 7.705423799860495600e-10 1.829428135165898955e-09
2.135600000000000000e+04 4.422259073606583760e-09 7.846765930890217617e-10 1.839825124835644942e-09
2.136000000000000000e+04 4.421325729147799941e-09 7.979793021506575501e-10 1.848074142363148351e-09
2.136400000000000000e+04 4.418105880749756101e-09 8.053895918156834484e-10 1.849806774571489062e-09
2.136800000000000000e+04 4.414145967463726661e-09 8.050582536058820909e-10 1.845311870048650180e-09
2.137200000000000000e+04 4.409845884868560379e-09 7.988733151902314145e-10 1.839552693366013714e-09
2.137600000000000000e+04 4.405840136096487913e-09 7.908770233802665669e-10 1.838459120197772357e-09
2.138000000000000000e+04 4.403985971959046841e-09 7.843469751561207793e-10 1.844400997068669883e-09
2.138400000000000000e+04 4.406874453384731947e-09 7.798871729098194490e-10 1.854940110163145743e-09
2.138800000000000000e+04 4.416099511752451373e-09 7.763951889633063298e-10 1.865337449875500328e-09
2.139200000000000000e+04 4.430765276260383512e-09 7.737197295623878814e-10 1.871934555248216937e-09
2.139600000000000000e+04 4.447514920190385623e-09 7.740482034018899480e-10 1.873792593713362825e-09
2.140000000000000000e+04 4.461953117956914474e-09 7.804458751110374754e-10 1.871933949050540364e-09
2.140400000000000000e+04 4.470449053949713508e-09 7.936819557683105985e-10 1.867606556773305644e-09
2.140800000000000000e+04 4.471487047023765820e-09 8.102843201697139178e-10 1.861645575756119091e-09
2.141200000000000000e+04 4.466139322955759020e-09 8.240015676733148641e-10 1.855252218504186699e-09
2.141600000000000000e+04 4.457440854988137867e-09 8.295597637851331365e-10 1.850493115056310948e-09
2.142000000000000000e+04 4.448832819673006385e-09 8.255256568332240631e-10 1.849357979111463275e-09
2.142400000000000000e+04 4.442584098137675892e-09 8.148286350840723491e-10 1.852315812918028315e-09
2.142800000000000000e+04 4.439418018348082917e-09 8.032523286819537967e-10 1.857822233140912225e-09
2.143200000000000000e+04 4.439446427673465634e-09 7.963775576963398190e-10 1.863130080968030344e-09
2.143600000000000000e+04 4.443012047684317984e-09 7.967676796727375037e-10 1.865784709907006944e-09
2.144000000000000000e+04 4.450219765382434188e-09 8.036496075894597590e-10 1.864985156234624362e-09
2.144400000000000000e+04 4.459468624728424697e-09 8.147221676015168194e-10 1.862050627861247506e-09
2.144800000000000000e+04 4.466841381615238683e-09 8.276776254421001692e-10 1.859380295196717214e-09
2.145200000000000000e+04 4.468182728399832891e-09 8.402749324235398034e-10 1.858397734043750731e-09
2.145600000000000000e+04 4.462682901322207505e-09 8.499904883431965131e-10 1.858257944490667672e-09
2.146000000000000000e+04 4.454156415246976803e-09 8.545869663977841374e-10 1.856743002942298051e-09
2.146400000000000000e+04 4.448378713144808485e-09 8.533124490942671923e-10 1.852839287817535989e-09
2.146800000000000000e+04 4.448873852743161022e-09 8.472285632738005138e-10 1.848642239351457508e-09
2.147200000000000000e+04 4.454544251941675292e-09 8.383692900377684589e-10 1.848403874114893523e-09
2.147600000000000000e+04 4.460706222577498625e-09 8.289951272977886570e-10 1.855147583520180341e-09
2.148000000000000000e+04 4.462561429104937953e-09 8.215084560723503628e-10 1.867734143961580081e-09
2.148400000000000000e+04 4.458453673451475271e-09 8.183293714762000577e-10 1.880922272151307901e-09
2.148800000000000000e+04 4.450721976500130009e-09 8.211673901234973663e-10 1.888541731794126447e-09
2.149200000000000000e+04 4.444068048578224735e-09 8.297514401429915669e-10 1.887472682378336005e-09
2.149600000000000000e+04 4.442781358502615420e-09 8.408857408191232791e-10 1.879672634216230897e-09
2.150000000000000000e+04 4.448218302938281654e-09 8.492366376294819097e-10 1.871222326992088723e-09
2.150400000000000000e+04 4.457957735451342955e-09 8.500609912238833279e-10 1.868937953823740121e-09
2.150800000000000000e+04 4.467417288135919115e-09 8.422035241139925088e-10 1.876299163273933513e-09
2.151200000000000000e+04 4.472703526901439204e-09 8.294022612295291070e-10 1.891415913083565798e-09
